Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Format supported (product.metafields.shopify.format-supported),Frame style (product.metafields.shopify.frame-style),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Orientation (product.metafields.shopify.orientation),Shape (product.metafields.shopify.shape),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ramka-aluminiowa-czarna-mat-40x50-cm,Matte Black Aluminum Frame 40x50 cm,"<div class=""container"">
<div class=""markdown markdown-main-panel enable-updated-hr-color"" id=""model-response-message-contentr_06748d88e8412e36"" aria-live=""polite"" aria-busy=""false"" dir=""ltr"">
<h2 data-path-to-node=""3"">⚫ Czarna Aluminiowa Ramka MAT 40×50 cm – Galeryjna Głębia i Styl</h2>
<p data-path-to-node=""4"">Podkreśl charakter swoich grafik z bezkompromisową elegancją. Czarna aluminiowa ramka o matowym wykończeniu to <b data-path-to-node=""4"" data-index-in-node=""111"">fundament nowoczesnej dekoracji ściennej</b>. Jej głęboki, aksamitny kolor tworzy idealne obramowanie dla fotografii, plakatów i ilustracji, nadając im profesjonalny, luksusowy sznyt.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego czarny mat to wybór premium?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Matowa Perfekcja:</b> Wykończenie w głębokim macie eliminuje zbędne refleksy świetlne na profilu ramy, skupiając całą uwagę na oprawionym dziele.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Solidność:</b> Smukły profil wykonany z wysokogatunkowego aluminium jest niezwykle sztywny i trwały. W przeciwieństwie do ram plastikowych, nie odkształca się i zachowuje idealne kąty przez lata.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Krystaliczna i Bezpieczna Osłona:</b> Zastosowanie <b data-path-to-node=""6,2,0"" data-index-in-node=""47"">plexi premium</b> zapewnia pełną przejrzystość przy zachowaniu niskiej wagi. Jest odporna na stłuczenia, co czyni ją idealnym rozwiązaniem do sypialni, pokoi dziecięcych czy korytarzy.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Szwajcarski Standard Wykonania:</b> Wyprodukowana w Europie z najwyższą precyzją. Perfekcyjne spasowanie narożników to dowód na najwyższą jakość rzemiosła.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Uniwersalny Montaż:</b> Wyposażona w solidne zawieszki, pozwala na stabilną ekspozycję w pionie lub poziomie, dopasowując się do Twojej ściany.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie czarny mat sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Styl Loft i Industrial:</b> Idealnie współgra z surową cegłą, betonem i metalowymi elementami wystroju.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Minimalistyczne Grafiki:</b> Fenomenalnie podkreśla czarno-białe fotografie oraz ilustracje typu line-art.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Nowoczesne Biuro:</b> Profesjonalna oprawa dla certyfikatów i nagród, która buduje wizerunek marki.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 40 × 50 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Czarny (głęboki mat)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Ścienny (pion / poziom)</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Mała wskazówka dla wielkiego efektu:</h3>
<p data-path-to-node=""15"">Aby cieszyć się krystalicznym blaskiem swojej oprawy, <b data-path-to-node=""15"" data-index-in-node=""54"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwalnia pełną głębię kolorów i krystaliczną przejrzystość Twojej grafiki.</p>
</div>
</div>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"black_size_40x50, color_black, material_aluminum, size_40x50, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655028-4050,1.0,shopify,102,deny,manual,49.00,,true,true,,,,,5901912670440,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black_frame_4050.jpg?v=1775805749,1,"",false,,,aluminium; aluminum,czarny-1; black,aluminium; akryl; aluminum; acrylic,40-x-50-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-czarna-mat-40x50-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black4050.png?v=1775805749,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-40x50-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black2.png?v=1775805749,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-40x50-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1_c5d31b07-ca4d-446c-9959-12fb0b993f9a.png?v=1775805702,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-30x40-cm,Matte Black Aluminum Frame 30x40 cm,"<h2 data-path-to-node=""3"">⚫ Czarna Aluminiowa Ramka MAT 30×40 cm – Fundament Nowoczesnego Wnętrza</h2>
<p data-path-to-node=""4"">Szukasz oprawy, która wydobędzie głębię z Twoich ulubionych grafik? Czarna aluminiowa ramka o matowym wykończeniu to <b data-path-to-node=""4"" data-index-in-node=""117"">klasyka nowoczesnego designu</b>. Jej smukły, aksamitny profil tworzy wyrazisty kontrast dla plakatów i zdjęć, nadając im profesjonalny, galeryjny wygląd, który nigdy nie wychodzi z mody.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego czarny mat to wybór idealny?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Głęboki Mat bez Refleksów:</b> Specjalne wykończenie eliminuje zbędne odblaski na profilu ramy, skupiając całą uwagę na oprawionej treści.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Trwałość:</b> Wykonana z wysokogatunkowego metalu, rama jest niezwykle sztywna i trwała. Zapomnij o wyginających się profilach – tutaj liczy się solidność i idealne kąty.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Krystaliczna i Bezpieczna Osłona:</b> Zastosowanie <b data-path-to-node=""6,2,0"" data-index-in-node=""47"">plexi premium</b> zapewnia pełną przejrzystość przy zachowaniu lekkości. Jest bezpieczna w użytkowaniu i idealna do zawieszenia w sypialni, salonie czy pokoju dziecka.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Szwajcarski Standard:</b> Wyprodukowana w Europie z dbałością o każdy detal. Perfekcyjne docięcie narożników to gwarancja jakości, którą poczujesz od razu po wyjęciu z opakowania.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Błyskawiczny Montaż:</b> Solidne zawieszki pozwalają na stabilną ekspozycję w pionie lub poziomie, dając Ci pełną swobodę aranżacji.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie czarny mat sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Domowa Galeria Ścienna:</b> Idealny format do tworzenia spójnych kompozycji nad kanapą – czarna rama spaja różne style grafik w jedną całość.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Plakaty Botaniczne i Typografia:</b> Głęboka czerń fenomenalnie podkreśla zieleń liści oraz minimalistyczne, czarne napisy na białym tle.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Styl Loft i Skandynawski:</b> Doskonale współgra z surowymi materiałami, takimi jak drewno, cegła czy beton.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 30 × 40 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Czarny (głęboki mat)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Ścienny (pion / poziom)</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna informacja dla klienta:</h3>
<p data-path-to-node=""15"">Aby Twoja grafika prezentowała się nieskazitelnie, <b data-path-to-node=""15"" data-index-in-node=""51"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwalnia krystaliczną przejrzystość i pełną głębię kolorów Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"black_size_30x40, color_black, material_aluminum, size_30x40, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655028-3040,1.0,shopify,209,deny,manual,39.00,,true,true,,,,,5901912670334,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black_frame_3040.jpg?v=1775805804,1,"",false,,,aluminium; aluminum,czarny-1; black,aluminium; akryl; aluminum; acrylic,30-x-40-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-czarna-mat-30x40-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black3040.png?v=1775805804,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-30x40-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black2.png?v=1775805749,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-30x40-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1_c5d31b07-ca4d-446c-9959-12fb0b993f9a.png?v=1775805702,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-21x30-cm,Matte Black Aluminum Frame 21x30 cm,"<h2 data-path-to-node=""3"">⚫ Czarna Aluminiowa Ramka MAT 21×30 cm (A4) – Nowoczesny Standard Professional</h2>
<p data-path-to-node=""4"">Nadaj swoim osiągnięciom i grafikom ramę, która buduje autorytet. Czarna aluminiowa ramka w formacie A4 to <b data-path-to-node=""4"" data-index-in-node=""107"">połączenie surowej elegancji z technologiczną precyzją</b>. Jej głęboki, matowy profil tworzy wyrazisty kontrast, który sprawia, że każda treść wygląda profesjonalnie i nowocześnie.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego czarny mat to wybór klasy premium?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Aksamitne Matowe Wykończenie:</b> Specjalna powłoka eliminuje zbędne odblaski na profilu ramy, pozwalając skupić całą uwagę na dyplomie lub zdjęciu.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Format A4 (Idealny do Dokumentów):</b> Perfekcyjnie skrojona pod standardowe certyfikaty, podziękowania, nagrody oraz autorskie ilustracje.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Aluminiowa Solidność:</b> Wykonana z wysokogatunkowego metalu, jest sztywna i trwała. W przeciwieństwie do ram plastikowych, zachowuje idealne kąty i głębię koloru przez lata.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Bezpieczna i Lekka:</b> Dzięki zastosowaniu <b data-path-to-node=""6,3,0"" data-index-in-node=""40"">plexi premium</b>, ramka jest odporna na stłuczenia. To bezpieczne rozwiązanie na biurko, regał czy ścianę w dynamicznym biurze lub pokoju dziecka.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Produkcja europejska gwarantuje perfekcyjne spasowanie narożników – bez szczelin i niedociągnięć.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – gdzie czarny mat sprawdzi się najlepiej?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Gabinet i Biuro:</b> Profesjonalna ekspozycja certyfikatów i licencji, która buduje zaufanie Twoich klientów.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Minimalistyczne Wnętrza:</b> Doskonale współgra ze stylem loftowym, industrialnym oraz nowoczesnym (beton, cegła, drewno).</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Grafiki Typograficzne:</b> Najlepsza oprawa dla cytatów motywacyjnych i minimalistycznego line-artu.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 21 × 30 cm (Format A4)</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Czarny (głęboki mat)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Stojący + ścienny</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Orientacja:</b> Pionowa / Pozioma</p>
</li>
<li>
<p data-path-to-node=""12,6,0""><b data-path-to-node=""12,6,0"" data-index-in-node=""0"">Pochodzenie:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Aby Twoje dyplomy i zdjęcia prezentowały się idealnie, <b data-path-to-node=""15"" data-index-in-node=""55"">pamiętaj o usunięciu folii ochronnej z obu stron plexi</b>. To prosty krok, który uwalnia krystaliczną przejrzystość i pełne nasycenie barw Twojej oprawy.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"black_size_21x30, color_black, material_aluminum, size_21x30, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655028-2130,1.0,shopify,1180,deny,manual,29.00,,true,true,,,,,5901912670334,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black_frame_2130.jpg?v=1775805852,1,"",false,,,aluminium; aluminum,czarny-1; black,aluminium; akryl; aluminum; acrylic,31-x-30-cm,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall; wolnostojacy; free-standing,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-czarna-mat-21x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black2130.png?v=1775805852,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-21x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black2.png?v=1775805749,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-czarna-mat-21x30-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/black1_c5d31b07-ca4d-446c-9959-12fb0b993f9a.png?v=1775805702,4,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-miedziana-50x70-cm,Copper Aluminum Frame 50x70 cm,"<h2 data-path-to-node=""3"">🟠 Miedziana Ramka Aluminiowa 50×70 cm – Designerski Akcent w Wielkim Formacie</h2>
<p data-path-to-node=""4"">Wprowadź do swojego wnętrza powiew nowoczesnego designu. Miedziana ramka aluminiowa w formacie 50x70 cm to <b data-path-to-node=""4"" data-index-in-node=""107"">nieoczywisty wybór</b>, który łączy industrialny charakter z ciepłym, luksusowym blaskiem. To idealna oprawa dla osób, które chcą, aby ich plakaty i grafiki zyskały unikalną, artystyczną duszę.</p>
<h3 data-path-to-node=""5"">✨ Dlaczego miedziana rama to strzał w dziesiątkę?</h3>
<ul data-path-to-node=""6"">
<li>
<p data-path-to-node=""6,0,0""><b data-path-to-node=""6,0,0"" data-index-in-node=""0"">Unikalny Kolor Copper:</b> Miedź to jeden z najgorętszych trendów wnętrzarskich. Jej ciepły, metaliczny odcień fenomenalnie współgra z ciemną zielenią, granatem, szarościami oraz surową cegłą.</p>
</li>
<li>
<p data-path-to-node=""6,1,0""><b data-path-to-node=""6,1,0"" data-index-in-node=""0"">Aluminiowa Solidność:</b> Przy dużym formacie 50x70 sztywność konstrukcji jest kluczowa. Nasze aluminium gwarantuje, że rama nie wygina się, zachowując idealnie proste linie i kąty przez lata.</p>
</li>
<li>
<p data-path-to-node=""6,2,0""><b data-path-to-node=""6,2,0"" data-index-in-node=""0"">Lekkość i Bezpieczeństwo:</b> Dzięki zastosowaniu <b data-path-to-node=""6,2,0"" data-index-in-node=""46"">plexi premium</b>, ramka jest bezpieczna i lekka. To ogromna zaleta przy montażu ściennym – mniejszy ciężar dla haczyka i brak ryzyka stłuczenia szkła.</p>
</li>
<li>
<p data-path-to-node=""6,3,0""><b data-path-to-node=""6,3,0"" data-index-in-node=""0"">Szwajcarska Precyzja:</b> Wyprodukowana w Europie z dbałością o każdy detal. Precyzyjne łączenia w narożnikach to dowód na najwyższą jakość wykonania klasy premium.</p>
</li>
<li>
<p data-path-to-node=""6,4,0""><b data-path-to-node=""6,4,0"" data-index-in-node=""0"">Efektowna Gra Światłem:</b> Miedziana powierzchnia pięknie odbija światło, ocieplając barwy na oprawionym plakacie i nadając wnętrzu przytulności.</p>
</li>
</ul>
<hr data-path-to-node=""7"">
<h3 data-path-to-node=""8"">🖼️ Inspiracje – jak wykorzystać miedź 50x70?</h3>
<ul data-path-to-node=""9"">
<li>
<p data-path-to-node=""9,0,0""><b data-path-to-node=""9,0,0"" data-index-in-node=""0"">Plakaty Botaniczne:</b> Głęboka zieleń liści na grafikach wygląda obłędnie w miedzianej oprawie.</p>
</li>
<li>
<p data-path-to-node=""9,1,0""><b data-path-to-node=""9,1,0"" data-index-in-node=""0"">Styl Loft i Industrial:</b> Idealne dopełnienie wnętrz z metalowymi elementami, betonem i surowym drewnem.</p>
</li>
<li>
<p data-path-to-node=""9,2,0""><b data-path-to-node=""9,2,0"" data-index-in-node=""0"">Mapy i Szkice:</b> Nadaje techniczny, a zarazem szlachetny charakter mapom miast czy rysunkom architektonicznym.</p>
</li>
</ul>
<hr data-path-to-node=""10"">
<h3 data-path-to-node=""11"">📐 Specyfikacja Techniczna:</h3>
<ul data-path-to-node=""12"">
<li>
<p data-path-to-node=""12,0,0""><b data-path-to-node=""12,0,0"" data-index-in-node=""0"">Wymiary wewnętrzne:</b> 50 × 70 cm</p>
</li>
<li>
<p data-path-to-node=""12,1,0""><b data-path-to-node=""12,1,0"" data-index-in-node=""0"">Materiał ramy:</b> Wysokogatunkowe aluminium</p>
</li>
<li>
<p data-path-to-node=""12,2,0""><b data-path-to-node=""12,2,0"" data-index-in-node=""0"">Kolor:</b> Miedziany (połysk/satyna)</p>
</li>
<li>
<p data-path-to-node=""12,3,0""><b data-path-to-node=""12,3,0"" data-index-in-node=""0"">Osłona:</b> Bezpieczna plexi premium (z obustronną folią ochronną)</p>
</li>
<li>
<p data-path-to-node=""12,4,0""><b data-path-to-node=""12,4,0"" data-index-in-node=""0"">Montaż:</b> Ścienny (pion / poziom)</p>
</li>
<li>
<p data-path-to-node=""12,5,0""><b data-path-to-node=""12,5,0"" data-index-in-node=""0"">Produkcja:</b> Szwajcaria 🇨🇭</p>
</li>
</ul>
<hr data-path-to-node=""13"">
<h3 data-path-to-node=""14"">💡 Ważna wskazówka dla kupującego:</h3>
<p data-path-to-node=""15"">Duży format wymaga idealnej klarowności. <b data-path-to-node=""15"" data-index-in-node=""41"">Pamiętaj o usunięciu folii ochronnej z obu stron plexi przed montażem</b>. Po jej zdjęciu Twoja grafika odzyska pełne nasycenie barw, a miedziana rama zaprezentuje się w całej okazałości.</p>",REXIMPRIMIS,Home & Garden > Decor > Picture Frames,ramka,"color_copper, copper_size_50x70, material_aluminum, size_50x70, style_minimal, style_modern, style_scandinavian, tier_premium, type_frame, use_photo, use_poster",false,Title,Default Title,,,,,,,,F655027-5070,1.0,shopify,48,deny,manual,79.00,,true,true,,,,,5901912670426,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/frame_copper_5070.jpg?v=1775806657,1,"",false,,,aluminium; aluminum,miedziana,aluminium; akryl; aluminum; acrylic,50-x-70,nowoczesna; skandynawska; premium; loft,,powieszenie; sciana; hanging; wall,pozioma; pionowa; horizontal; vertical,prostokatna; rectangular,,,kg,,,active
ramka-aluminiowa-miedziana-50x70-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/copper5070.png?v=1775806657,2,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-miedziana-50x70-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/ramka-miedziana-rogi2_f20ac1ed-af95-42e9-8be2-2962aa68c6c2.png?v=1775806657,3,"",,,,,,,,,,,,,,,,,,
ramka-aluminiowa-miedziana-50x70-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1004/0311/8467/files/ramka-miedziana-rogi_fc1e38fd-9119-42fd-bc49-3314827a94cb.png?v=1775806657,4,"",,,,,,,,,,,,,,,,,,
